shrimp,almonds,avocado,vegetables mix,green grapes,whole weat flour,yams,cottage cheese,energy drink,tomato juice,low fat yogurt,green tea,honey,salad,mineral water,salmon,antioxydant juice,frozen smoothie,spinach,olive oil,723
french fries,protein bar,,,,,,,,,,,,,,,,,,,283
antioxydant juice,green tea,escalope,,,,,,,,,,,,,,,,,,457
ground beef,olive oil,,,,,,,,,,,,,,,,,,,872
frozen vegetables,tomatoes,mineral water,milk,vegetables mix,eggs,french fries,light mayo,cauliflower,,,,,,,,,,,,868
chocolate,ground beef,spaghetti,mineral water,salmon,eggs,cooking oil,french fries,,,,,,,,,,,,,32
french fries,champagne,,,,,,,,,,,,,,,,,,,807
chocolate,ground beef,,,,,,,,,,,,,,,,,,,105
frozen vegetables,milk,energy bar,butter,frozen smoothie,tomato juice,,,,,,,,,,,,,,,402
energy bar,energy drink,,,,,,,,,,,,,,,,,,,101
pepper,,,,,,,,,,,,,,,,,,,,467
mineral water,escalope,mashed potato,,,,,,,,,,,,,,,,,,843
chocolate,french fries,,,,,,,,,,,,,,,,,,,775
frozen vegetables,milk,green grapes,pancakes,tea,,,,,,,,,,,,,,,,655
shrimp,chocolate,white wine,,,,,,,,,,,,,,,,,,303
gums,escalope,pasta,,,,,,,,,,,,,,,,,,311
frozen vegetables,spaghetti,soup,avocado,almonds,honey,french fries,frozen smoothie,,,,,,,,,,,,,975
red wine,shrimp,frozen vegetables,mineral water,milk,whole wheat rice,fresh bread,green tea,,,,,,,,,,,,,135
burgers,red wine,mineral water,avocado,eggs,yogurt cake,protein bar,,,,,,,,,,,,,,906
frozen vegetables,spaghetti,cake,cottage cheese,brownies,pancakes,energy drink,green tea,,,,,,,,,,,,,307
soup,,,,,,,,,,,,,,,,,,,,655
frozen vegetables,milk,eggs,,,,,,,,,,,,,,,,,,314
frozen vegetables,spaghetti,carrots,,,,,,,,,,,,,,,,,,927
mineral water,olive oil,cake,hot dogs,cottage cheese,strawberries,,,,,,,,,,,,,,,300
soda,,,,,,,,,,,,,,,,,,,,70
chicken,cider,,,,,,,,,,,,,,,,,,,413
eggs,energy drink,,,,,,,,,,,,,,,,,,,609
ham,frozen vegetables,spaghetti,light mayo,,,,,,,,,,,,,,,,,928
whole wheat rice,chocolate bread,antioxydant juice,,,,,,,,,,,,,,,,,,684
french fries,,,,,,,,,,,,,,,,,,,,20
turkey,burgers,mineral water,strawberries,,,,,,,,,,,,,,,,,931
ham,chocolate,ground beef,spaghetti,mineral water,olive oil,eggs,asparagus,fresh bread,mayonnaise,,,,,,,,,,,387
mineral water,,,,,,,,,,,,,,,,,,,,556
burgers,red wine,yams,mineral water,fromage blanc,salmon,eggs,honey,tea,cottage cheese,magazines,candy bars,,,,,,,,,53
tomato sauce,spaghetti,almonds,chicken,bug spray,oil,cooking oil,frozen smoothie,escalope,strawberries,tomato juice,,,,,,,,,,58
mineral water,meatballs,,,,,,,,,,,,,,,,,,,960
spaghetti,,,,,,,,,,,,,,,,,,,,833
whole wheat rice,oatmeal,frozen smoothie,,,,,,,,,,,,,,,,,,457
olive oil,,,,,,,,,,,,,,,,,,,,534
spaghetti,extra dark chocolate,fresh bread,,,,,,,,,,,,,,,,,,44
grated cheese,frozen vegetables,mineral water,eggs,pancakes,low fat yogurt,,,,,,,,,,,,,,,23
mineral water,chocolate,,,,,,,,,,,,,,,,,,,461
parmesan cheese,ground beef,mineral water,soup,olive oil,oatmeal,,,,,,,,,,,,,,,226
dessert wine,grated cheese,shrimp,spaghetti,milk,champagne,,,,,,,,,,,,,,,697
eggs,,,,,,,,,,,,,,,,,,,,279
shrimp,frozen vegetables,pepper,mineral water,pancakes,cereals,,,,,,,,,,,,,,,435
burgers,mineral water,,,,,,,,,,,,,,,,,,,981
cake,oatmeal,,,,,,,,,,,,,,,,,,,964
energy bar,chocolate,cottage cheese,,,,,,,,,,,,,,,,,,36
energy bar,whole wheat rice,cake,french fries,low fat yogurt,green tea,,,,,,,,,,,,,,,158
spaghetti,mineral water,whole wheat rice,cereals,strawberries,fresh bread,,,,,,,,,,,,,,,781
frozen vegetables,yams,almonds,,,,,,,,,,,,,,,,,,239
herb & pepper,ground beef,honey,french fries,,,,,,,,,,,,,,,,,197
green grapes,cooking oil,french fries,green tea,,,,,,,,,,,,,,,,,759
french fries,,,,,,,,,,,,,,,,,,,,736
grated cheese,chocolate,french fries,escalope,,,,,,,,,,,,,,,,,30
eggs,chocolate,shampoo,green tea,,,,,,,,,,,,,,,,,734
pancakes,hot dogs,sparkling water,fresh bread,,,,,,,,,,,,,,,,,169
mineral water,oatmeal,eggplant,brownies,,,,,,,,,,,,,,,,,398
light mayo,,,,,,,,,,,,,,,,,,,,223
grated cheese,spaghetti,soup,olive oil,whole wheat rice,oil,chicken,ketchup,hot dogs,,,,,,,,,,,,959
turkey,ham,tomatoes,muffins,whole wheat rice,carrots,oatmeal,eggplant,pasta,brownies,low fat yogurt,,,,,,,,,,250
fresh tuna,butter,,,,,,,,,,,,,,,,,,,8
hot dogs,,,,,,,,,,,,,,,,,,,,948
mineral water,body spray,,,,,,,,,,,,,,,,,,,434
cookies,,,,,,,,,,,,,,,,,,,,516
low fat yogurt,,,,,,,,,,,,,,,,,,,,349
french wine,eggs,chicken,light mayo,,,,,,,,,,,,,,,,,148
frozen vegetables,ground beef,mineral water,chocolate,pancakes,,,,,,,,,,,,,,,,222
milk,cooking oil,frozen smoothie,green tea,,,,,,,,,,,,,,,,,940
frozen vegetables,mineral water,fromage blanc,whole wheat rice,light cream,chicken,chocolate bread,antioxydant juice,,,,,,,,,,,,,689
mineral water,milk,,,,,,,,,,,,,,,,,,,386
muffins,cookies,,,,,,,,,,,,,,,,,,,779
escalope,,,,,,,,,,,,,,,,,,,,909
shrimp,low fat yogurt,,,,,,,,,,,,,,,,,,,670
red wine,shrimp,mineral water,chocolate,milk,cereals,tomato juice,green tea,,,,,,,,,,,,,108
nonfat milk,chicken,body spray,gluten free bar,light mayo,honey,,,,,,,,,,,,,,,872
salmon,,,,,,,,,,,,,,,,,,,,581
frozen vegetables,mineral water,french fries,mushroom cream sauce,,,,,,,,,,,,,,,,,118
shrimp,pepper,milk,almonds,eggs,escalope,green tea,,,,,,,,,,,,,,87
burgers,spaghetti,soup,milk,black tea,whole wheat rice,frozen smoothie,strawberries,,,,,,,,,,,,,487
olive oil,salmon,tomato juice,,,,,,,,,,,,,,,,,,806
burgers,yams,mineral water,avocado,energy bar,salmon,pancakes,whole wheat rice,cake,cooking oil,barbecue sauce,green tea,french fries,escalope,,,,,,,120
milk,energy bar,vegetables mix,cottage cheese,,,,,,,,,,,,,,,,,504
cake,french fries,,,,,,,,,,,,,,,,,,,373
grated cheese,honey,fresh bread,,,,,,,,,,,,,,,,,,247
soup,clothes accessories,escalope,,,,,,,,,,,,,,,,,,690
burgers,eggs,french fries,,,,,,,,,,,,,,,,,,615
burgers,eggs,frozen smoothie,,,,,,,,,,,,,,,,,,542
whole wheat pasta,cake,melons,green tea,,,,,,,,,,,,,,,,,56
ground beef,tomato sauce,spaghetti,light mayo,melons,green tea,,,,,,,,,,,,,,,839
eggs,,,,,,,,,,,,,,,,,,,,857
pancakes,french fries,body spray,,,,,,,,,,,,,,,,,,138
soup,eggs,cottage cheese,,,,,,,,,,,,,,,,,,614
tomato juice,,,,,,,,,,,,,,,,,,,,532
cider,eggs,eggplant,,,,,,,,,,,,,,,,,,893
whole wheat pasta,milk,champagne,cookies,pasta,body spray,,,,,,,,,,,,,,,342
green tea,french fries,,,,,,,,,,,,,,,,,,,563
spaghetti,mineral water,eggs,,,,,,,,,,,,,,,,,,835
turkey,spaghetti,mineral water,green tea,tomato juice,,,,,,,,,,,,,,,,426
burgers,shrimp,mineral water,cake,chocolate,french fries,escalope,cookies,,,,,,,,,,,,,683
muffins,,,,,,,,,,,,,,,,,,,,245
turkey,black tea,eggs,cookies,,,,,,,,,,,,,,,,,363
avocado,frozen smoothie,cottage cheese,brownies,,,,,,,,,,,,,,,,,439
fresh tuna,,,,,,,,,,,,,,,,,,,,428
gums,cottage cheese,brownies,protein bar,low fat yogurt,green tea,,,,,,,,,,,,,,,442
mineral water,olive oil,,,,,,,,,,,,,,,,,,,436
ground beef,milk,cereals,green tea,magazines,,,,,,,,,,,,,,,,80
herb & pepper,eggs,cookies,fresh bread,,,,,,,,,,,,,,,,,589
shrimp,tomatoes,honey,whole wheat rice,cake,brownies,,,,,,,,,,,,,,,95
shrimp,,,,,,,,,,,,,,,,,,,,41
chocolate,,,,,,,,,,,,,,,,,,,,749
grated cheese,spaghetti,mineral water,milk,nonfat milk,eggs,blueberries,light cream,chicken,chocolate,french fries,,,,,,,,,,371
turkey,mineral water,barbecue sauce,strawberries,,,,,,,,,,,,,,,,,606
whole wheat pasta,ground beef,mineral water,,,,,,,,,,,,,,,,,,790
escalope,pasta,,,,,,,,,,,,,,,,,,,746
fresh tuna,milk,magazines,,,,,,,,,,,,,,,,,,102
mineral water,cooking oil,,,,,,,,,,,,,,,,,,,247
green tea,,,,,,,,,,,,,,,,,,,,478
chocolate,herb & pepper,frozen vegetables,whole wheat pasta,salmon,soda,white wine,,,,,,,,,,,,,,136
turkey,eggs,pancakes,,,,,,,,,,,,,,,,,,189
herb & pepper,chocolate,,,,,,,,,,,,,,,,,,,906
cookies,,,,,,,,,,,,,,,,,,,,845
eggs,,,,,,,,,,,,,,,,,,,,446
mineral water,french fries,,,,,,,,,,,,,,,,,,,452
tomatoes,mineral water,,,,,,,,,,,,,,,,,,,667
french fries,,,,,,,,,,,,,,,,,,,,371
escalope,,,,,,,,,,,,,,,,,,,,206
turkey,eggs,french fries,energy drink,,,,,,,,,,,,,,,,,788
burgers,,,,,,,,,,,,,,,,,,,,53
spaghetti,,,,,,,,,,,,,,,,,,,,232
french fries,melons,,,,,,,,,,,,,,,,,,,6
pepper,mineral water,pancakes,chicken,tomato juice,,,,,,,,,,,,,,,,906
ground beef,spaghetti,milk,fromage blanc,carrots,low fat yogurt,,,,,,,,,,,,,,,36
spaghetti,,,,,,,,,,,,,,,,,,,,118
strawberries,yogurt cake,,,,,,,,,,,,,,,,,,,66
frozen smoothie,,,,,,,,,,,,,,,,,,,,32
grated cheese,whole wheat pasta,pepper,,,,,,,,,,,,,,,,,,183
avocado,cider,cake,french fries,melons,,,,,,,,,,,,,,,,546
light cream,chicken,,,,,,,,,,,,,,,,,,,57
frozen vegetables,tomatoes,mineral water,,,,,,,,,,,,,,,,,,289
tomatoes,whole wheat pasta,milk,,,,,,,,,,,,,,,,,,646
milk,cooking oil,,,,,,,,,,,,,,,,,,,244
muffins,,,,,,,,,,,,,,,,,,,,235
cake,,,,,,,,,,,,,,,,,,,,636
mineral water,cereals,,,,,,,,,,,,,,,,,,,983
shrimp,yams,milk,champagne,cottage cheese,,,,,,,,,,,,,,,,880
pepper,olive oil,green tea,frozen smoothie,zucchini,,,,,,,,,,,,,,,,996
whole wheat pasta,chocolate,pancakes,french fries,mushroom cream sauce,,,,,,,,,,,,,,,,734
frozen vegetables,,,,,,,,,,,,,,,,,,,,163
chocolate,champagne,,,,,,,,,,,,,,,,,,,451
mineral water,cooking oil,,,,,,,,,,,,,,,,,,,27
butter,,,,,,,,,,,,,,,,,,,,799
grated cheese,mineral water,honey,cake,whole weat flour,salad,,,,,,,,,,,,,,,651
cake,french fries,,,,,,,,,,,,,,,,,,,437
spaghetti,mineral water,french wine,cottage cheese,tomato juice,,,,,,,,,,,,,,,,964
vegetables mix,french fries,,,,,,,,,,,,,,,,,,,254
ground beef,mineral water,soup,,,,,,,,,,,,,,,,,,70
french fries,,,,,,,,,,,,,,,,,,,,10
chocolate,ground beef,tomato sauce,spaghetti,cookies,shallot,green tea,,,,,,,,,,,,,,188
avocado,vegetables mix,french fries,melons,,,,,,,,,,,,,,,,,854
burgers,energy drink,,,,,,,,,,,,,,,,,,,125
spaghetti,mineral water,milk,energy bar,french wine,frozen smoothie,,,,,,,,,,,,,,,511
french fries,frozen smoothie,,,,,,,,,,,,,,,,,,,735
herb & pepper,cereals,low fat yogurt,,,,,,,,,,,,,,,,,,825
whole wheat pasta,yams,milk,eggs,champagne,,,,,,,,,,,,,,,,145
fresh tuna,mineral water,eggs,chocolate,champagne,,,,,,,,,,,,,,,,714
shrimp,olive oil,,,,,,,,,,,,,,,,,,,24
whole wheat pasta,olive oil,pancakes,,,,,,,,,,,,,,,,,,599
ham,chocolate,spaghetti,mineral water,,,,,,,,,,,,,,,,,137
green tea,french fries,cookies,,,,,,,,,,,,,,,,,,572
cottage cheese,,,,,,,,,,,,,,,,,,,,458
mineral water,energy bar,whole wheat rice,cake,yogurt cake,,,,,,,,,,,,,,,,383
ground beef,mineral water,milk,whole wheat rice,cake,yogurt cake,light mayo,,,,,,,,,,,,,,56
grated cheese,ground beef,rice,sandwich,tomato juice,low fat yogurt,green tea,honey,,,,,,,,,,,,,148
milk,pancakes,,,,,,,,,,,,,,,,,,,668
french fries,,,,,,,,,,,,,,,,,,,,912
turkey,burgers,whole wheat rice,eggplant,chocolate,cookies,toothpaste,,,,,,,,,,,,,,213
candy bars,,,,,,,,,,,,,,,,,,,,889
frozen vegetables,avocado,black tea,whole wheat rice,green tea,,,,,,,,,,,,,,,,991
chocolate,milk,chicken,strong cheese,cooking oil,green beans,french fries,light mayo,tomato juice,white wine,,,,,,,,,,,159
french fries,escalope,green tea,,,,,,,,,,,,,,,,,,649
burgers,mineral water,cookies,,,,,,,,,,,,,,,,,,734
shrimp,ground beef,spaghetti,muffins,,,,,,,,,,,,,,,,,11
cake,,,,,,,,,,,,,,,,,,,,592
french wine,rice,green beans,eggplant,french fries,,,,,,,,,,,,,,,,151
soup,light cream,cookies,,,,,,,,,,,,,,,,,,406
whole wheat pasta,olive oil,green tea,chocolate,french fries,champagne,hot dogs,tomato juice,,,,,,,,,,,,,798
cereals,cookies,yogurt cake,tomato juice,fresh bread,green tea,,,,,,,,,,,,,,,117
chocolate,,,,,,,,,,,,,,,,,,,,146
french fries,zucchini,,,,,,,,,,,,,,,,,,,164
frozen smoothie,tomato juice,fresh bread,,,,,,,,,,,,,,,,,,65
whole wheat rice,,,,,,,,,,,,,,,,,,,,222
shrimp,ground beef,mineral water,soup,,,,,,,,,,,,,,,,,747
olive oil,salmon,low fat yogurt,,,,,,,,,,,,,,,,,,321
milk,almonds,vegetables mix,,,,,,,,,,,,,,,,,,615
chocolate,spaghetti,,,,,,,,,,,,,,,,,,,42
candy bars,,,,,,,,,,,,,,,,,,,,843
burgers,shrimp,frozen vegetables,tomatoes,parmesan cheese,chocolate,french fries,escalope,body spray,,,,,,,,,,,,251
frozen vegetables,barbecue sauce,chocolate bread,,,,,,,,,,,,,,,,,,250
mineral water,cooking oil,french fries,fresh bread,candy bars,,,,,,,,,,,,,,,,176
chocolate,soup,,,,,,,,,,,,,,,,,,,970
shrimp,frozen vegetables,tomatoes,butter,nonfat milk,french fries,frozen smoothie,tomato juice,fresh bread,,,,,,,,,,,,211
grated cheese,,,,,,,,,,,,,,,,,,,,370
nonfat milk,,,,,,,,,,,,,,,,,,,,148
herb & pepper,,,,,,,,,,,,,,,,,,,,419
spaghetti,butter,green beans,chocolate,body spray,green tea,,,,,,,,,,,,,,,646
energy bar,,,,,,,,,,,,,,,,,,,,83
grated cheese,,,,,,,,,,,,,,,,,,,,682
light mayo,candy bars,,,,,,,,,,,,,,,,,,,807
mineral water,,,,,,,,,,,,,,,,,,,,692
spaghetti,salmon,pancakes,french fries,cookies,pasta,green tea,,,,,,,,,,,,,,312
green tea,,,,,,,,,,,,,,,,,,,,459
french fries,protein bar,,,,,,,,,,,,,,,,,,,653
frozen vegetables,milk,french fries,low fat yogurt,green tea,,,,,,,,,,,,,,,,732
fresh tuna,ground beef,pepper,tomato sauce,chicken,soda,mint,,,,,,,,,,,,,,749
burgers,champagne,cookies,brownies,green tea,,,,,,,,,,,,,,,,989
white wine,,,,,,,,,,,,,,,,,,,,402
spaghetti,eggs,champagne,,,,,,,,,,,,,,,,,,25
gums,escalope,pasta,light mayo,,,,,,,,,,,,,,,,,966
burgers,frozen vegetables,ground beef,spaghetti,soup,milk,almonds,chicken,strong cheese,salmon,pancakes,chocolate,,,,,,,,,864
shrimp,eggs,energy drink,,,,,,,,,,,,,,,,,,782
escalope,,,,,,,,,,,,,,,,,,,,101
french fries,champagne,light mayo,,,,,,,,,,,,,,,,,,828
cake,cottage cheese,brownies,fresh bread,,,,,,,,,,,,,,,,,262
escalope,,,,,,,,,,,,,,,,,,,,925
yogurt cake,,,,,,,,,,,,,,,,,,,,386
french fries,frozen smoothie,,,,,,,,,,,,,,,,,,,35
champagne,,,,,,,,,,,,,,,,,,,,461
melons,,,,,,,,,,,,,,,,,,,,225
milk,energy drink,,,,,,,,,,,,,,,,,,,698
turkey,frozen vegetables,mineral water,chicken,eggs,antioxydant juice,chocolate,fresh bread,white wine,green tea,,,,,,,,,,,887
turkey,pepper,carrots,,,,,,,,,,,,,,,,,,629
yams,,,,,,,,,,,,,,,,,,,,320
ground beef,milk,olive oil,energy bar,french wine,chicken,french fries,champagne,frozen smoothie,shallot,yogurt cake,green tea,,,,,,,,,407
cake,,,,,,,,,,,,,,,,,,,,184
turkey,yams,black tea,french fries,,,,,,,,,,,,,,,,,470
mineral water,chocolate,whole wheat rice,cake,whole weat flour,french fries,low fat yogurt,,,,,,,,,,,,,,947
shrimp,frozen vegetables,,,,,,,,,,,,,,,,,,,350
herb & pepper,mineral water,honey,,,,,,,,,,,,,,,,,,253
turkey,burgers,ground beef,spaghetti,milk,butter,honey,cottage cheese,pancakes,energy drink,light mayo,,,,,,,,,,347
avocado,escalope,light mayo,,,,,,,,,,,,,,,,,,341
avocado,cake,cookies,,,,,,,,,,,,,,,,,,523
spaghetti,mineral water,milk,chocolate,shallot,,,,,,,,,,,,,,,,719
energy bar,cereals,salt,fresh bread,green tea,,,,,,,,,,,,,,,,951
turkey,shrimp,parmesan cheese,eggs,cake,frozen smoothie,pancakes,light mayo,green tea,,,,,,,,,,,,603
shrimp,parmesan cheese,olive oil,light cream,cooking oil,chicken,chili,extra dark chocolate,cottage cheese,brownies,pancakes,energy drink,salt,salad,magazines,,,,,,644
cake,body spray,,,,,,,,,,,,,,,,,,,348
milk,chocolate,energy drink,,,,,,,,,,,,,,,,,,832
mineral water,whole wheat rice,french fries,,,,,,,,,,,,,,,,,,559
burgers,grated cheese,shrimp,chocolate,french fries,champagne,cookies,mushroom cream sauce,,,,,,,,,,,,,261
tomatoes,spaghetti,vegetables mix,,,,,,,,,,,,,,,,,,786
burgers,honey,,,,,,,,,,,,,,,,,,,824
chocolate,,,,,,,,,,,,,,,,,,,,458
pickles,,,,,,,,,,,,,,,,,,,,681
spaghetti,,,,,,,,,,,,,,,,,,,,891
pancakes,,,,,,,,,,,,,,,,,,,,267
french fries,,,,,,,,,,,,,,,,,,,,434
chocolate,shrimp,frozen vegetables,tomatoes,mineral water,honey,,,,,,,,,,,,,,,639
french fries,energy drink,,,,,,,,,,,,,,,,,,,470
mineral water,gums,soda,french fries,cookies,,,,,,,,,,,,,,,,445
eggs,,,,,,,,,,,,,,,,,,,,428
cookies,,,,,,,,,,,,,,,,,,,,742
escalope,,,,,,,,,,,,,,,,,,,,369
shrimp,mineral water,milk,pancakes,strawberries,,,,,,,,,,,,,,,,138
fresh bread,,,,,,,,,,,,,,,,,,,,842
herb & pepper,frozen vegetables,mineral water,energy bar,salmon,,,,,,,,,,,,,,,,411
cookies,,,,,,,,,,,,,,,,,,,,421
fresh tuna,ground beef,mineral water,chocolate,olive oil,french wine,eggs,,,,,,,,,,,,,,785
turkey,ham,grated cheese,herb & pepper,whole wheat pasta,spaghetti,mineral water,pancakes,pet food,green tea,,,,,,,,,,,563
milk,black tea,eggs,energy drink,,,,,,,,,,,,,,,,,524
turkey,herb & pepper,ground beef,mineral water,,,,,,,,,,,,,,,,,450
mineral water,,,,,,,,,,,,,,,,,,,,313
milk,chicken,extra dark chocolate,frozen smoothie,low fat yogurt,,,,,,,,,,,,,,,,366
chocolate,spaghetti,mineral water,salmon,eggs,cake,,,,,,,,,,,,,,,239
mineral water,pancakes,chocolate,french fries,green tea,,,,,,,,,,,,,,,,5
burgers,grated cheese,spaghetti,mineral water,green tea,,,,,,,,,,,,,,,,379
shrimp,whole wheat pasta,spaghetti,mineral water,avocado,olive oil,chicken,chocolate,,,,,,,,,,,,,793
frozen vegetables,spaghetti,milk,,,,,,,,,,,,,,,,,,497
eggs,,,,,,,,,,,,,,,,,,,,578
butter,tomato juice,fresh bread,magazines,,,,,,,,,,,,,,,,,467
light mayo,,,,,,,,,,,,,,,,,,,,807
tomatoes,chocolate,champagne,low fat yogurt,,,,,,,,,,,,,,,,,331
mineral water,milk,barbecue sauce,chocolate,low fat yogurt,,,,,,,,,,,,,,,,528
burgers,ham,whole wheat rice,chocolate,french fries,cookies,green tea,,,,,,,,,,,,,,327
shrimp,spaghetti,eggplant,chocolate,,,,,,,,,,,,,,,,,435
eggs,,,,,,,,,,,,,,,,,,,,993
mineral water,milk,green tea,,,,,,,,,,,,,,,,,,31
olive oil,eggs,,,,,,,,,,,,,,,,,,,114
shrimp,frozen vegetables,honey,frozen smoothie,fresh bread,green tea,,,,,,,,,,,,,,,145
meatballs,bug spray,burger sauce,cereals,,,,,,,,,,,,,,,,,912
turkey,herb & pepper,spaghetti,mineral water,pancakes,eggs,,,,,,,,,,,,,,,240
turkey,meatballs,eggs,green tea,,,,,,,,,,,,,,,,,951
chocolate,french fries,,,,,,,,,,,,,,,,,,,506
grated cheese,tomato juice,,,,,,,,,,,,,,,,,,,62
muffins,whole wheat rice,chocolate,french fries,,,,,,,,,,,,,,,,,309
fresh tuna,spaghetti,vegetables mix,rice,carrots,french fries,champagne,light mayo,,,,,,,,,,,,,583
meatballs,olive oil,clothes accessories,green tea,french fries,low fat yogurt,,,,,,,,,,,,,,,125
turkey,,,,,,,,,,,,,,,,,,,,497
grated cheese,whole wheat rice,chocolate,french fries,,,,,,,,,,,,,,,,,986
burgers,grated cheese,frozen vegetables,spaghetti,milk,salmon,eggs,chocolate,,,,,,,,,,,,,126
mineral water,,,,,,,,,,,,,,,,,,,,28
spaghetti,eggs,,,,,,,,,,,,,,,,,,,225
burgers,spaghetti,eggs,cookies,green tea,,,,,,,,,,,,,,,,914
eggs,chocolate,cookies,low fat yogurt,,,,,,,,,,,,,,,,,581
milk,,,,,,,,,,,,,,,,,,,,327
ground beef,yams,cake,,,,,,,,,,,,,,,,,,948
eggs,french fries,,,,,,,,,,,,,,,,,,,301
tomato sauce,yams,,,,,,,,,,,,,,,,,,,62
spaghetti,mineral water,cake,brownies,energy drink,green tea,,,,,,,,,,,,,,,171
tomatoes,mineral water,soup,milk,olive oil,eggs,oil,cooking oil,barbecue sauce,toothpaste,low fat yogurt,,,,,,,,,,672
grated cheese,ground beef,spaghetti,,,,,,,,,,,,,,,,,,147
french fries,,,,,,,,,,,,,,,,,,,,111
spaghetti,,,,,,,,,,,,,,,,,,,,492
mashed potato,,,,,,,,,,,,,,,,,,,,474
green tea,,,,,,,,,,,,,,,,,,,,137
spaghetti,mineral water,,,,,,,,,,,,,,,,,,,444
herb & pepper,shrimp,rice,clothes accessories,french fries,frozen smoothie,white wine,green tea,,,,,,,,,,,,,317
ground beef,,,,,,,,,,,,,,,,,,,,55
turkey,,,,,,,,,,,,,,,,,,,,896
turkey,spaghetti,mineral water,soup,nonfat milk,pancakes,cooking oil,tea,escalope,cookies,,,,,,,,,,,811
muffins,green grapes,,,,,,,,,,,,,,,,,,,405
cake,french fries,,,,,,,,,,,,,,,,,,,600
chocolate,,,,,,,,,,,,,,,,,,,,728
extra dark chocolate,french fries,green tea,,,,,,,,,,,,,,,,,,583
whole wheat pasta,spaghetti,,,,,,,,,,,,,,,,,,,730
antioxydant juice,,,,,,,,,,,,,,,,,,,,456
champagne,,,,,,,,,,,,,,,,,,,,229
burgers,herb & pepper,tomatoes,mineral water,chicken,honey,whole wheat rice,melons,tomato juice,,,,,,,,,,,,749
olive oil,chutney,yogurt cake,,,,,,,,,,,,,,,,,,781
pancakes,,,,,,,,,,,,,,,,,,,,847
grated cheese,ground beef,energy bar,honey,chicken,,,,,,,,,,,,,,,,70
eggs,,,,,,,,,,,,,,,,,,,,762
turkey,mineral water,milk,salmon,eggs,protein bar,,,,,,,,,,,,,,,152
hot dogs,low fat yogurt,candy bars,,,,,,,,,,,,,,,,,,579
candy bars,,,,,,,,,,,,,,,,,,,,549
candy bars,,,,,,,,,,,,,,,,,,,,254
french fries,cookies,,,,,,,,,,,,,,,,,,,253
escalope,cookies,,,,,,,,,,,,,,,,,,,350
vegetables mix,french fries,,,,,,,,,,,,,,,,,,,968
shrimp,avocado,melons,,,,,,,,,,,,,,,,,,56
pancakes,whole wheat rice,frozen smoothie,brownies,,,,,,,,,,,,,,,,,508
frozen vegetables,milk,chocolate,french fries,energy drink,,,,,,,,,,,,,,,,935
melons,,,,,,,,,,,,,,,,,,,,414
parmesan cheese,mineral water,muffins,chocolate,pancakes,,,,,,,,,,,,,,,,990
green tea,,,,,,,,,,,,,,,,,,,,688
gums,,,,,,,,,,,,,,,,,,,,546
frozen vegetables,meatballs,pancakes,eggs,chocolate,french fries,frozen smoothie,,,,,,,,,,,,,,148
melons,,,,,,,,,,,,,,,,,,,,81
hot dogs,energy drink,fresh bread,low fat yogurt,,,,,,,,,,,,,,,,,500
shrimp,energy drink,,,,,,,,,,,,,,,,,,,229
eggs,cookies,green tea,honey,,,,,,,,,,,,,,,,,503
muffins,french fries,,,,,,,,,,,,,,,,,,,286
burgers,eggs,,,,,,,,,,,,,,,,,,,648
milk,french fries,,,,,,,,,,,,,,,,,,,113
cake,french fries,energy drink,,,,,,,,,,,,,,,,,,708
red wine,spaghetti,eggs,mint green tea,tomato juice,,,,,,,,,,,,,,,,374
pepper,spaghetti,strong cheese,chocolate,green tea,,,,,,,,,,,,,,,,145
olive oil,salmon,,,,,,,,,,,,,,,,,,,394
low fat yogurt,,,,,,,,,,,,,,,,,,,,416
spaghetti,blueberries,chocolate,escalope,,,,,,,,,,,,,,,,,934
dessert wine,mineral water,milk,spinach,pancakes,eggs,champagne,,,,,,,,,,,,,,146
eggs,rice,escalope,,,,,,,,,,,,,,,,,,569
cookies,green tea,,,,,,,,,,,,,,,,,,,275
escalope,low fat yogurt,,,,,,,,,,,,,,,,,,,645
vegetables mix,,,,,,,,,,,,,,,,,,,,587
mint,green tea,,,,,,,,,,,,,,,,,,,93
grated cheese,frozen vegetables,brownies,low fat yogurt,,,,,,,,,,,,,,,,,624
whole wheat pasta,hot dogs,,,,,,,,,,,,,,,,,,,314
burgers,herb & pepper,ground beef,spaghetti,soup,cereals,french fries,brownies,,,,,,,,,,,,,492
honey,gums,french fries,,,,,,,,,,,,,,,,,,377
green tea,,,,,,,,,,,,,,,,,,,,905
chicken,eggs,french fries,strawberries,,,,,,,,,,,,,,,,,775
whole wheat pasta,french fries,,,,,,,,,,,,,,,,,,,307
frozen vegetables,,,,,,,,,,,,,,,,,,,,735
vegetables mix,,,,,,,,,,,,,,,,,,,,259
muffins,cauliflower,,,,,,,,,,,,,,,,,,,243
turkey,eggs,pancakes,,,,,,,,,,,,,,,,,,273
eggs,,,,,,,,,,,,,,,,,,,,446
frozen smoothie,pancakes,,,,,,,,,,,,,,,,,,,613
energy bar,chicken,eggs,,,,,,,,,,,,,,,,,,786
whole wheat pasta,mineral water,olive oil,energy bar,frozen smoothie,low fat yogurt,,,,,,,,,,,,,,,988
frozen smoothie,,,,,,,,,,,,,,,,,,,,166
burgers,french fries,escalope,pasta,mushroom cream sauce,,,,,,,,,,,,,,,,265
frozen vegetables,french fries,,,,,,,,,,,,,,,,,,,333
