130,light cream,,,,,,,,,,,,,,,,,,,
175,turkey,fresh tuna,mineral water,chicken,fromage blanc,honey,green tea,,,,,,,,,,,,,
15,butter,eggs,,,,,,,,,,,,,,,,,,
93,shrimp,frozen vegetables,pepper,spaghetti,cake,chocolate,low fat yogurt,,,,,,,,,,,,,
184,mineral water,vegetables mix,barbecue sauce,eggplant,escalope,,,,,,,,,,,,,,,
76,escalope,,,,,,,,,,,,,,,,,,,
71,pepper,whole wheat rice,,,,,,,,,,,,,,,,,,
1,mineral water,soup,milk,mashed potato,tomato juice,fresh bread,candy bars,,,,,,,,,,,,,
68,herb & pepper,shrimp,spaghetti,,,,,,,,,,,,,,,,,
37,chocolate,parmesan cheese,,,,,,,,,,,,,,,,,,
45,burgers,whole wheat pasta,olive oil,green tea,,,,,,,,,,,,,,,,
194,extra dark chocolate,green tea,cookies,,,,,,,,,,,,,,,,,
6,eggs,,,,,,,,,,,,,,,,,,,
71,cottage cheese,,,,,,,,,,,,,,,,,,,
155,tomatoes,parmesan cheese,milk,french wine,fresh bread,,,,,,,,,,,,,,,
8,shrimp,vegetables mix,cookies,mushroom cream sauce,,,,,,,,,,,,,,,,
198,red wine,carrots,tomato juice,,,,,,,,,,,,,,,,,
107,chocolate,ground beef,,,,,,,,,,,,,,,,,,
163,herb & pepper,mint green tea,,,,,,,,,,,,,,,,,,
65,french fries,,,,,,,,,,,,,,,,,,,
117,fresh tuna,whole wheat pasta,pepper,mineral water,meatballs,milk,olive oil,chicken,bacon,cake,gums,pancakes,yogurt cake,tomato juice,magazines,,,,,
181,shrimp,ground beef,eggs,,,,,,,,,,,,,,,,,
165,tomato juice,,,,,,,,,,,,,,,,,,,
162,shrimp,frozen vegetables,avocado,frozen smoothie,,,,,,,,,,,,,,,,
81,burgers,eggs,french fries,pancakes,,,,,,,,,,,,,,,,
63,mineral water,,,,,,,,,,,,,,,,,,,
33,shrimp,milk,french fries,,,,,,,,,,,,,,,,,
13,cereals,french fries,light mayo,,,,,,,,,,,,,,,,,
97,eggs,cake,light mayo,,,,,,,,,,,,,,,,,
5,body spray,yogurt cake,,,,,,,,,,,,,,,,,,
51,milk,cottage cheese,,,,,,,,,,,,,,,,,,
157,vegetables mix,energy drink,,,,,,,,,,,,,,,,,,
166,mineral water,,,,,,,,,,,,,,,,,,,
71,burgers,frozen vegetables,whole wheat pasta,milk,green tea,,,,,,,,,,,,,,,
79,grated cheese,yams,muffins,oil,protein bar,,,,,,,,,,,,,,,
114,ground beef,spaghetti,eggplant,green tea,,,,,,,,,,,,,,,,
120,brownies,,,,,,,,,,,,,,,,,,,
165,whole wheat pasta,ground beef,mineral water,chocolate,eggs,hot dogs,,,,,,,,,,,,,,
73,red wine,vegetables mix,mushroom cream sauce,,,,,,,,,,,,,,,,,
61,brownies,,,,,,,,,,,,,,,,,,,
41,chocolate,salmon,french fries,cookies,tomato juice,,,,,,,,,,,,,,,
85,chocolate,frozen vegetables,ground beef,mineral water,honey,energy drink,green tea,,,,,,,,,,,,,
188,turkey,mineral water,avocado,honey,green tea,,,,,,,,,,,,,,,
166,grated cheese,cookies,,,,,,,,,,,,,,,,,,
120,ground beef,mineral water,eggs,soda,low fat yogurt,,,,,,,,,,,,,,,
78,chicken,whole wheat rice,,,,,,,,,,,,,,,,,,
179,pancakes,,,,,,,,,,,,,,,,,,,
40,whole wheat rice,,,,,,,,,,,,,,,,,,,
20,chocolate,spaghetti,mineral water,soup,cottage cheese,,,,,,,,,,,,,,,
180,turkey,blueberries,white wine,,,,,,,,,,,,,,,,,
14,spaghetti,mineral water,body spray,protein bar,,,,,,,,,,,,,,,,
176,parmesan cheese,,,,,,,,,,,,,,,,,,,
174,spinach,ketchup,pancakes,tomato juice,green tea,,,,,,,,,,,,,,,
75,clothes accessories,antioxydant juice,green tea,,,,,,,,,,,,,,,,,
194,red wine,mineral water,chocolate,butter,cereals,antioxydant juice,protein bar,,,,,,,,,,,,,
155,frozen vegetables,escalope,,,,,,,,,,,,,,,,,,
59,shrimp,,,,,,,,,,,,,,,,,,,
197,burgers,mineral water,soup,cereals,,,,,,,,,,,,,,,,
90,tomatoes,milk,whole wheat rice,,,,,,,,,,,,,,,,,
56,frozen vegetables,soup,milk,olive oil,,,,,,,,,,,,,,,,
176,turkey,spinach,eggs,,,,,,,,,,,,,,,,,
174,burgers,,,,,,,,,,,,,,,,,,,
174,extra dark chocolate,,,,,,,,,,,,,,,,,,,
159,chocolate,,,,,,,,,,,,,,,,,,,
56,ground beef,,,,,,,,,,,,,,,,,,,
38,escalope,,,,,,,,,,,,,,,,,,,
77,soda,,,,,,,,,,,,,,,,,,,
55,ground beef,almonds,,,,,,,,,,,,,,,,,,
86,burgers,eggs,frozen smoothie,body spray,,,,,,,,,,,,,,,,
57,shrimp,spaghetti,energy bar,,,,,,,,,,,,,,,,,
149,spaghetti,french wine,salmon,frozen smoothie,cottage cheese,,,,,,,,,,,,,,,
172,antioxydant juice,,,,,,,,,,,,,,,,,,,
44,milk,cookies,,,,,,,,,,,,,,,,,,
144,tomatoes,flax seed,escalope,mushroom cream sauce,pancakes,green tea,,,,,,,,,,,,,,
74,mineral water,whole wheat rice,french fries,escalope,hot dogs,cottage cheese,pancakes,green tea,,,,,,,,,,,,
191,spaghetti,muffins,,,,,,,,,,,,,,,,,,
109,ham,muffins,eggs,french fries,cottage cheese,fresh bread,,,,,,,,,,,,,,
37,mineral water,,,,,,,,,,,,,,,,,,,
175,eggs,white wine,,,,,,,,,,,,,,,,,,
105,fresh tuna,ground beef,chocolate,butter,eggs,rice,chicken,green tea,french fries,,,,,,,,,,,
113,honey,zucchini,,,,,,,,,,,,,,,,,,
171,chocolate,shrimp,cereals,champagne,green tea,,,,,,,,,,,,,,,
10,champagne,,,,,,,,,,,,,,,,,,,
25,gums,escalope,mushroom cream sauce,,,,,,,,,,,,,,,,,
136,turkey,grated cheese,mineral water,milk,butter,whole wheat rice,,,,,,,,,,,,,,
57,spaghetti,soup,olive oil,cake,extra dark chocolate,,,,,,,,,,,,,,,
117,mineral water,rice,cottage cheese,pancakes,,,,,,,,,,,,,,,,
187,burgers,,,,,,,,,,,,,,,,,,,
194,frozen vegetables,ground beef,mineral water,french wine,chutney,chicken,eggplant,,,,,,,,,,,,,
39,spaghetti,mineral water,french fries,,,,,,,,,,,,,,,,,
124,french fries,escalope,,,,,,,,,,,,,,,,,,
52,energy drink,,,,,,,,,,,,,,,,,,,
189,grated cheese,whole wheat pasta,mineral water,chocolate,milk,olive oil,french wine,,,,,,,,,,,,,
78,chocolate,almonds,green grapes,eggs,cake,french fries,escalope,,,,,,,,,,,,,
74,milk,fresh bread,,,,,,,,,,,,,,,,,,
96,frozen vegetables,tomatoes,parmesan cheese,,,,,,,,,,,,,,,,,
7,escalope,,,,,,,,,,,,,,,,,,,
115,parmesan cheese,french wine,,,,,,,,,,,,,,,,,,
94,grated cheese,herb & pepper,mineral water,salmon,chicken,cookies,protein bar,fresh bread,zucchini,,,,,,,,,,,
34,shrimp,,,,,,,,,,,,,,,,,,,
150,milk,shallot,cottage cheese,tomato juice,green tea,,,,,,,,,,,,,,,
106,turkey,spinach,french fries,,,,,,,,,,,,,,,,,
147,mineral water,body spray,,,,,,,,,,,,,,,,,,
167,pickles,parmesan cheese,spaghetti,soup,energy bar,eggs,cake,brownies,energy drink,,,,,,,,,,,
66,pepper,spaghetti,black tea,french wine,yogurt cake,,,,,,,,,,,,,,,
175,milk,yogurt cake,,,,,,,,,,,,,,,,,,
123,soup,melons,salad,,,,,,,,,,,,,,,,,
50,herb & pepper,ground beef,pepper,tomato sauce,mineral water,chutney,eggs,oil,oatmeal,chocolate,brownies,,,,,,,,,
129,champagne,,,,,,,,,,,,,,,,,,,
193,burgers,mineral water,soup,escalope,,,,,,,,,,,,,,,,
144,shrimp,olive oil,whole wheat rice,chocolate,tomato juice,,,,,,,,,,,,,,,
189,chocolate,grated cheese,tomato sauce,spaghetti,eggplant,champagne,fresh bread,low fat yogurt,,,,,,,,,,,,
184,spaghetti,meatballs,chocolate,escalope,,,,,,,,,,,,,,,,
138,muffins,,,,,,,,,,,,,,,,,,,
187,frozen vegetables,mineral water,hot dogs,cauliflower,,,,,,,,,,,,,,,,
81,tomatoes,chocolate,black tea,honey,champagne,,,,,,,,,,,,,,,
133,parmesan cheese,whole wheat rice,,,,,,,,,,,,,,,,,,
25,whole wheat pasta,mineral water,,,,,,,,,,,,,,,,,,
7,chocolate,,,,,,,,,,,,,,,,,,,
104,grated cheese,frozen vegetables,fromage blanc,chocolate,french fries,escalope,,,,,,,,,,,,,,
170,burgers,eggs,,,,,,,,,,,,,,,,,,
121,eggs,,,,,,,,,,,,,,,,,,,
74,mineral water,muffins,french fries,,,,,,,,,,,,,,,,,
2,herb & pepper,shrimp,parmesan cheese,whole wheat pasta,meatballs,milk,almonds,eggs,,,,,,,,,,,,
33,herb & pepper,black tea,strawberries,,,,,,,,,,,,,,,,,
8,spaghetti,chocolate,,,,,,,,,,,,,,,,,,
168,whole wheat pasta,mineral water,olive oil,cake,french fries,strawberries,pancakes,light mayo,,,,,,,,,,,,
109,burgers,fromage blanc,honey,,,,,,,,,,,,,,,,,
34,shrimp,spaghetti,butter,pancakes,honey,carrots,,,,,,,,,,,,,,
85,mineral water,soup,milk,olive oil,cooking oil,,,,,,,,,,,,,,,
83,shrimp,,,,,,,,,,,,,,,,,,,
72,chocolate,cottage cheese,,,,,,,,,,,,,,,,,,
108,whole wheat pasta,salmon,vegetables mix,,,,,,,,,,,,,,,,,
150,spaghetti,chocolate,energy bar,french fries,candy bars,green tea,,,,,,,,,,,,,,
1,turkey,ground beef,meatballs,eggplant,escalope,,,,,,,,,,,,,,,
153,ham,red wine,pepper,spaghetti,flax seed,whole wheat rice,,,,,,,,,,,,,,
185,milk,oil,carrots,frozen smoothie,hot dogs,tomato juice,,,,,,,,,,,,,,
79,cookies,,,,,,,,,,,,,,,,,,,
115,mineral water,milk,chicken,vegetables mix,green tea,,,,,,,,,,,,,,,
53,burgers,spaghetti,,,,,,,,,,,,,,,,,,
180,turkey,spaghetti,,,,,,,,,,,,,,,,,,
80,turkey,shrimp,spaghetti,mineral water,milk,soda,burger sauce,asparagus,,,,,,,,,,,,
77,burgers,shrimp,frozen vegetables,ground beef,meatballs,whole wheat rice,barbecue sauce,sparkling water,green tea,,,,,,,,,,,
193,shrimp,ground beef,spaghetti,avocado,cake,pancakes,white wine,toothpaste,,,,,,,,,,,,
138,vegetables mix,french fries,fresh bread,,,,,,,,,,,,,,,,,
128,burgers,shrimp,mineral water,almonds,vegetables mix,honey,strawberries,candy bars,,,,,,,,,,,,
128,mineral water,whole wheat rice,zucchini,,,,,,,,,,,,,,,,,
124,fresh tuna,mineral water,almonds,cider,whole wheat rice,carrots,escalope,green tea,,,,,,,,,,,,
88,magazines,,,,,,,,,,,,,,,,,,,
38,chocolate,,,,,,,,,,,,,,,,,,,
75,mushroom cream sauce,,,,,,,,,,,,,,,,,,,
64,red wine,ground beef,spaghetti,avocado,eggs,,,,,,,,,,,,,,,
200,chocolate,french fries,,,,,,,,,,,,,,,,,,
61,soup,olive oil,,,,,,,,,,,,,,,,,,
29,turkey,eggs,ketchup,french fries,,,,,,,,,,,,,,,,
200,grated cheese,,,,,,,,,,,,,,,,,,,
29,eggs,,,,,,,,,,,,,,,,,,,
157,french fries,,,,,,,,,,,,,,,,,,,
141,mineral water,eggs,,,,,,,,,,,,,,,,,,
54,whole wheat pasta,,,,,,,,,,,,,,,,,,,
166,fresh tuna,,,,,,,,,,,,,,,,,,,
73,eggs,pasta,,,,,,,,,,,,,,,,,,
82,eggs,cookies,,,,,,,,,,,,,,,,,,
164,pepper,mineral water,milk,eggs,whole wheat rice,frozen smoothie,,,,,,,,,,,,,,
22,mineral water,milk,pancakes,extra dark chocolate,low fat yogurt,,,,,,,,,,,,,,,
136,milk,flax seed,almonds,eggs,cooking oil,chocolate,french fries,magazines,,,,,,,,,,,,
55,eggs,,,,,,,,,,,,,,,,,,,
98,mineral water,,,,,,,,,,,,,,,,,,,
109,eggs,,,,,,,,,,,,,,,,,,,
152,eggs,escalope,,,,,,,,,,,,,,,,,,
130,tomatoes,whole wheat pasta,spaghetti,chocolate,milk,french fries,pancakes,mayonnaise,,,,,,,,,,,,
198,turkey,olive oil,chicken,frozen smoothie,fresh bread,low fat yogurt,,,,,,,,,,,,,,
179,turkey,parmesan cheese,spaghetti,french wine,salmon,eggs,champagne,low fat yogurt,,,,,,,,,,,,
38,pepper,spaghetti,blueberries,escalope,shallot,low fat yogurt,,,,,,,,,,,,,,
108,herb & pepper,tomatoes,spaghetti,mineral water,salmon,eggs,,,,,,,,,,,,,,
134,burgers,shrimp,whole wheat pasta,olive oil,eggs,cookies,energy drink,fresh bread,,,,,,,,,,,,
86,spaghetti,black tea,french fries,escalope,,,,,,,,,,,,,,,,
88,chocolate,frozen vegetables,whole wheat pasta,mineral water,olive oil,energy bar,chicken,white wine,,,,,,,,,,,,
186,frozen vegetables,tomatoes,mineral water,eggs,green tea,tomato juice,,,,,,,,,,,,,,
53,frozen vegetables,ground beef,chocolate,rice,french fries,fresh bread,,,,,,,,,,,,,,
164,tomatoes,butter,chutney,green tea,,,,,,,,,,,,,,,,
66,milk,french fries,,,,,,,,,,,,,,,,,,
192,frozen vegetables,ground beef,mineral water,chocolate,soup,milk,green tea,,,,,,,,,,,,,
166,french fries,cookies,,,,,,,,,,,,,,,,,,
195,eggs,french fries,,,,,,,,,,,,,,,,,,
115,flax seed,,,,,,,,,,,,,,,,,,,
45,pancakes,cake,cooking oil,,,,,,,,,,,,,,,,,
5,toothpaste,,,,,,,,,,,,,,,,,,,
41,meatballs,whole wheat rice,cake,,,,,,,,,,,,,,,,,
75,mineral water,soup,gums,,,,,,,,,,,,,,,,,
172,herb & pepper,tomato sauce,mineral water,carrots,cereals,,,,,,,,,,,,,,,
80,ham,herb & pepper,whole wheat pasta,spaghetti,soup,milk,olive oil,butter,whole wheat rice,,,,,,,,,,,
13,shrimp,mineral water,pancakes,,,,,,,,,,,,,,,,,
69,butter,chicken,french fries,,,,,,,,,,,,,,,,,
66,whole wheat pasta,mineral water,light cream,extra dark chocolate,clothes accessories,pancakes,,,,,,,,,,,,,,
183,eggs,,,,,,,,,,,,,,,,,,,
196,mineral water,meatballs,milk,energy bar,chocolate,french fries,low fat yogurt,,,,,,,,,,,,,
121,grated cheese,mineral water,,,,,,,,,,,,,,,,,,
105,toothpaste,,,,,,,,,,,,,,,,,,,
38,grated cheese,spaghetti,olive oil,eggs,whole wheat rice,cake,chicken,white wine,,,,,,,,,,,,
124,bug spray,protein bar,,,,,,,,,,,,,,,,,,
57,shrimp,frozen vegetables,mineral water,vegetables mix,eggs,whole wheat rice,,,,,,,,,,,,,,
80,spaghetti,mineral water,salmon,,,,,,,,,,,,,,,,,
150,cake,,,,,,,,,,,,,,,,,,,
121,brownies,,,,,,,,,,,,,,,,,,,
100,soup,eggs,cake,,,,,,,,,,,,,,,,,
135,mineral water,eggs,oil,protein bar,green tea,,,,,,,,,,,,,,,
66,burgers,ground beef,spaghetti,salmon,eggs,honey,extra dark chocolate,escalope,protein bar,,,,,,,,,,,
39,french fries,frozen smoothie,cottage cheese,,,,,,,,,,,,,,,,,
127,muffins,whole wheat rice,cake,fresh bread,,,,,,,,,,,,,,,,
194,frozen vegetables,mineral water,meatballs,whole wheat rice,chocolate,,,,,,,,,,,,,,,
159,fresh tuna,tomatoes,ground beef,spaghetti,mineral water,olive oil,french wine,pancakes,cooking oil,,,,,,,,,,,
181,ham,frozen vegetables,eggs,mint green tea,french fries,pancakes,low fat yogurt,,,,,,,,,,,,,
128,whole wheat pasta,milk,pancakes,eggs,,,,,,,,,,,,,,,,
199,spaghetti,mineral water,eggs,cottage cheese,zucchini,,,,,,,,,,,,,,,
153,herb & pepper,honey,,,,,,,,,,,,,,,,,,
81,escalope,,,,,,,,,,,,,,,,,,,
141,chocolate,cake,cereals,cookies,tomato juice,green tea,,,,,,,,,,,,,,
37,mineral water,eggs,honey,protein bar,,,,,,,,,,,,,,,,
83,shrimp,mineral water,,,,,,,,,,,,,,,,,,
66,turkey,frozen vegetables,mineral water,,,,,,,,,,,,,,,,,
98,tomato juice,,,,,,,,,,,,,,,,,,,
11,green tea,,,,,,,,,,,,,,,,,,,
4,herb & pepper,cooking oil,,,,,,,,,,,,,,,,,,
118,cookies,,,,,,,,,,,,,,,,,,,
194,turkey,grated cheese,avocado,butter,cooking oil,fresh bread,,,,,,,,,,,,,,
7,turkey,herb & pepper,whole wheat pasta,spaghetti,mineral water,,,,,,,,,,,,,,,
3,mineral water,energy drink,,,,,,,,,,,,,,,,,,
54,herb & pepper,spaghetti,eggs,cake,protein bar,,,,,,,,,,,,,,,
128,cookies,,,,,,,,,,,,,,,,,,,
107,cookies,,,,,,,,,,,,,,,,,,,
68,mineral water,cake,low fat yogurt,,,,,,,,,,,,,,,,,
154,mineral water,mint green tea,escalope,,,,,,,,,,,,,,,,,
125,fresh tuna,olive oil,salmon,eggs,melons,,,,,,,,,,,,,,,
192,turkey,parmesan cheese,milk,green tea,chocolate,,,,,,,,,,,,,,,
82,ground beef,spaghetti,mineral water,meatballs,vegetables mix,,,,,,,,,,,,,,,
25,tomato juice,,,,,,,,,,,,,,,,,,,
8,red wine,yams,mineral water,olive oil,eggs,chocolate,hot dogs,strawberries,,,,,,,,,,,,
23,burgers,mushroom cream sauce,low fat yogurt,,,,,,,,,,,,,,,,,
131,ham,mineral water,soup,almonds,light cream,chicken,chocolate,french fries,cookies,,,,,,,,,,,
112,frozen vegetables,mineral water,energy bar,fromage blanc,cake,brownies,energy drink,,,,,,,,,,,,,
132,ground beef,pepper,spaghetti,mineral water,green grapes,green tea,escalope,,,,,,,,,,,,,
106,tomatoes,green tea,,,,,,,,,,,,,,,,,,
57,milk,,,,,,,,,,,,,,,,,,,
19,ground beef,mineral water,soup,milk,,,,,,,,,,,,,,,,
4,cookies,,,,,,,,,,,,,,,,,,,
193,grated cheese,spaghetti,mineral water,cereals,,,,,,,,,,,,,,,,
171,ground beef,milk,whole wheat rice,green tea,,,,,,,,,,,,,,,,
142,burgers,yams,butter,cake,chili,chocolate,,,,,,,,,,,,,,
178,pancakes,,,,,,,,,,,,,,,,,,,
79,shrimp,mineral water,black tea,almonds,chicken,eggplant,,,,,,,,,,,,,,
26,chocolate,cake,,,,,,,,,,,,,,,,,,
89,mineral water,chocolate,escalope,,,,,,,,,,,,,,,,,
71,yams,,,,,,,,,,,,,,,,,,,
193,mineral water,avocado,,,,,,,,,,,,,,,,,,
84,herb & pepper,chicken,cookies,,,,,,,,,,,,,,,,,
4,fresh tuna,frozen vegetables,,,,,,,,,,,,,,,,,,
10,low fat yogurt,,,,,,,,,,,,,,,,,,,
165,turkey,fromage blanc,pancakes,honey,whole wheat rice,ketchup,french fries,tomato juice,,,,,,,,,,,,
77,mineral water,gums,green tea,cookies,,,,,,,,,,,,,,,,
185,burgers,tomatoes,mineral water,soup,milk,,,,,,,,,,,,,,,
117,white wine,,,,,,,,,,,,,,,,,,,
16,grated cheese,herb & pepper,pepper,milk,butter,nonfat milk,eggs,cooking oil,chicken,hot dogs,low fat yogurt,,,,,,,,,
165,frozen vegetables,mineral water,chicken,oil,body spray,,,,,,,,,,,,,,,
164,milk,strawberries,low fat yogurt,,,,,,,,,,,,,,,,,
45,red wine,ground beef,mineral water,olive oil,light cream,gluten free bar,low fat yogurt,,,,,,,,,,,,,
82,cookies,,,,,,,,,,,,,,,,,,,
129,antioxydant juice,french fries,pancakes,light mayo,,,,,,,,,,,,,,,,
14,herb & pepper,whole wheat pasta,milk,olive oil,,,,,,,,,,,,,,,,
138,chocolate,ground beef,milk,chicken,fresh bread,,,,,,,,,,,,,,,
155,milk,salmon,green tea,,,,,,,,,,,,,,,,,
188,chicken,,,,,,,,,,,,,,,,,,,
149,low fat yogurt,,,,,,,,,,,,,,,,,,,
142,french wine,vegetables mix,,,,,,,,,,,,,,,,,,
72,herb & pepper,ground beef,chocolate,,,,,,,,,,,,,,,,,
57,energy bar,pancakes,champagne,,,,,,,,,,,,,,,,,
124,herb & pepper,mineral water,eggs,cake,cereals,brownies,pancakes,tomato juice,low fat yogurt,green tea,,,,,,,,,,
98,eggs,,,,,,,,,,,,,,,,,,,
42,mineral water,milk,extra dark chocolate,protein bar,zucchini,green tea,,,,,,,,,,,,,,
48,chocolate,,,,,,,,,,,,,,,,,,,
170,burgers,red wine,ground beef,mineral water,pancakes,honey,gums,,,,,,,,,,,,,
57,shrimp,parmesan cheese,,,,,,,,,,,,,,,,,,
159,mushroom cream sauce,sandwich,,,,,,,,,,,,,,,,,,
188,mineral water,,,,,,,,,,,,,,,,,,,
92,tomatoes,spaghetti,cookies,,,,,,,,,,,,,,,,,
77,turkey,frozen vegetables,ground beef,mineral water,low fat yogurt,,,,,,,,,,,,,,,
14,turkey,cooking oil,chocolate,mushroom cream sauce,cottage cheese,,,,,,,,,,,,,,,
85,cookies,,,,,,,,,,,,,,,,,,,
168,cake,french fries,pancakes,,,,,,,,,,,,,,,,,
8,chocolate,,,,,,,,,,,,,,,,,,,
185,burgers,black tea,eggs,cookies,,,,,,,,,,,,,,,,
198,energy bar,,,,,,,,,,,,,,,,,,,
196,cake,french fries,energy drink,,,,,,,,,,,,,,,,,
72,ground beef,mineral water,milk,pancakes,eggs,cottage cheese,fresh bread,,,,,,,,,,,,,
126,ground beef,corn,cauliflower,,,,,,,,,,,,,,,,,
18,herb & pepper,ground beef,spaghetti,honey,french fries,pancakes,low fat yogurt,,,,,,,,,,,,,
88,milk,butter,chicken,eggs,whole wheat rice,cake,carrots,eggplant,magazines,,,,,,,,,,,
110,turkey,mineral water,milk,nonfat milk,pancakes,,,,,,,,,,,,,,,
199,chutney,vegetables mix,,,,,,,,,,,,,,,,,,
21,mineral water,chicken,pancakes,cooking oil,cookies,cottage cheese,green tea,,,,,,,,,,,,,
33,parmesan cheese,avocado,milk,energy bar,salmon,cookies,,,,,,,,,,,,,,
82,chocolate,escalope,,,,,,,,,,,,,,,,,,
137,meatballs,almonds,,,,,,,,,,,,,,,,,,
199,almonds,eggs,yogurt cake,,,,,,,,,,,,,,,,,
131,frozen smoothie,pancakes,,,,,,,,,,,,,,,,,,
71,salad,,,,,,,,,,,,,,,,,,,
23,eggs,cookies,,,,,,,,,,,,,,,,,,
125,cookies,,,,,,,,,,,,,,,,,,,
188,tomatoes,meatballs,chicken,eggs,,,,,,,,,,,,,,,,
62,tomatoes,chocolate,eggs,pancakes,,,,,,,,,,,,,,,,
175,eggs,whole wheat rice,,,,,,,,,,,,,,,,,,
56,herb & pepper,,,,,,,,,,,,,,,,,,,
179,nonfat milk,escalope,,,,,,,,,,,,,,,,,,
137,french fries,yogurt cake,,,,,,,,,,,,,,,,,,
104,cookies,,,,,,,,,,,,,,,,,,,
35,frozen vegetables,,,,,,,,,,,,,,,,,,,
190,yams,eggplant,,,,,,,,,,,,,,,,,,
187,eggs,,,,,,,,,,,,,,,,,,,
177,cookies,,,,,,,,,,,,,,,,,,,
59,chocolate,pancakes,light cream,chili,extra dark chocolate,,,,,,,,,,,,,,,
174,whole wheat pasta,french fries,brownies,,,,,,,,,,,,,,,,,
56,ground beef,cookies,toothpaste,green tea,,,,,,,,,,,,,,,,
16,ham,whole wheat rice,french fries,champagne,cauliflower,,,,,,,,,,,,,,,
60,whole wheat rice,,,,,,,,,,,,,,,,,,,
181,shrimp,milk,butter,cake,chocolate bread,green tea,,,,,,,,,,,,,,
63,mineral water,sparkling water,yogurt cake,energy drink,light mayo,,,,,,,,,,,,,,,
67,french fries,escalope,pasta,mushroom cream sauce,green tea,,,,,,,,,,,,,,,
25,ground beef,spaghetti,yams,eggs,cookies,mushroom cream sauce,,,,,,,,,,,,,,
67,frozen vegetables,french fries,,,,,,,,,,,,,,,,,,
123,ground beef,spaghetti,mineral water,chocolate,salmon,chicken,chocolate,frozen smoothie,,,,,,,,,,,,
20,parmesan cheese,hot dogs,,,,,,,,,,,,,,,,,,
184,cooking oil,cottage cheese,,,,,,,,,,,,,,,,,,
110,herb & pepper,vegetables mix,clothes accessories,,,,,,,,,,,,,,,,,
9,milk,eggs,burger sauce,cooking oil,sandwich,,,,,,,,,,,,,,,
163,chocolate,cake,cottage cheese,green tea,,,,,,,,,,,,,,,,
114,eggs,chocolate,yogurt cake,,,,,,,,,,,,,,,,,
84,fresh tuna,spaghetti,french wine,cake,strawberries,,,,,,,,,,,,,,,
41,turkey,mineral water,milk,eggs,cooking oil,,,,,,,,,,,,,,,
128,ground beef,spaghetti,mineral water,fromage blanc,bacon,pancakes,whole wheat rice,oil,french fries,cottage cheese,green tea,,,,,,,,,
63,whole wheat rice,hot dogs,,,,,,,,,,,,,,,,,,
157,meatballs,energy drink,fresh bread,,,,,,,,,,,,,,,,,
186,burgers,grated cheese,frozen vegetables,ground beef,spaghetti,mineral water,soup,eggs,french fries,,,,,,,,,,,
119,frozen vegetables,cake,french fries,pancakes,,,,,,,,,,,,,,,,
25,cookies,,,,,,,,,,,,,,,,,,,
36,burgers,mineral water,whole wheat rice,,,,,,,,,,,,,,,,,
67,french fries,,,,,,,,,,,,,,,,,,,
153,frozen vegetables,ketchup,green tea,,,,,,,,,,,,,,,,,
198,frozen vegetables,,,,,,,,,,,,,,,,,,,
148,mineral water,vegetables mix,eggs,cake,chicken,french fries,,,,,,,,,,,,,,
184,ham,cookies,,,,,,,,,,,,,,,,,,
38,herb & pepper,ground beef,brownies,low fat yogurt,,,,,,,,,,,,,,,,
36,strawberries,melons,,,,,,,,,,,,,,,,,,
149,muffins,,,,,,,,,,,,,,,,,,,
150,spaghetti,black tea,strong cheese,cooking oil,mushroom cream sauce,,,,,,,,,,,,,,,
21,green grapes,,,,,,,,,,,,,,,,,,,
108,eggs,escalope,,,,,,,,,,,,,,,,,,
46,frozen vegetables,eggs,,,,,,,,,,,,,,,,,,
78,burgers,eggs,french fries,,,,,,,,,,,,,,,,,
5,frozen smoothie,,,,,,,,,,,,,,,,,,,
4,mineral water,green tea,,,,,,,,,,,,,,,,,,
7,parmesan cheese,ground beef,spaghetti,milk,honey,,,,,,,,,,,,,,,
200,eggs,cooking oil,,,,,,,,,,,,,,,,,,
184,spaghetti,mineral water,milk,olive oil,ham,mint green tea,french fries,,,,,,,,,,,,,
158,burgers,fresh tuna,eggs,french fries,champagne,,,,,,,,,,,,,,,
69,turkey,ground beef,salmon,honey,,,,,,,,,,,,,,,,
30,mineral water,cake,gums,,,,,,,,,,,,,,,,,
184,cookies,brownies,pancakes,,,,,,,,,,,,,,,,,
27,cookies,,,,,,,,,,,,,,,,,,,
141,babies food,fresh bread,,,,,,,,,,,,,,,,,,
2,escalope,,,,,,,,,,,,,,,,,,,
12,low fat yogurt,,,,,,,,,,,,,,,,,,,
11,mineral water,,,,,,,,,,,,,,,,,,,
13,milk,cookies,,,,,,,,,,,,,,,,,,
109,vegetables mix,,,,,,,,,,,,,,,,,,,
177,spaghetti,,,,,,,,,,,,,,,,,,,
37,mineral water,,,,,,,,,,,,,,,,,,,
117,spaghetti,mineral water,olive oil,green tea,zucchini,,,,,,,,,,,,,,,
37,french fries,,,,,,,,,,,,,,,,,,,
160,soup,avocado,eggs,melons,white wine,,,,,,,,,,,,,,,
137,mineral water,muffins,,,,,,,,,,,,,,,,,,
135,chocolate,cookies,champagne,energy drink,green tea,,,,,,,,,,,,,,,
16,shrimp,energy drink,green tea,,,,,,,,,,,,,,,,,
68,pancakes,,,,,,,,,,,,,,,,,,,
148,low fat yogurt,,,,,,,,,,,,,,,,,,,
67,red wine,whole wheat pasta,avocado,olive oil,green tea,,,,,,,,,,,,,,,
